total_result,temp,wind,total_line,away_rest,home_rest,avg_away_total_yards,avg_home_total_yards,avg_away_total_yards_against,avg_home_total_yards_against,away_total_offense_rank,home_total_offense_rank,away_total_defense_rank,home_total_defense_rank,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,total_team_elo,total_qb_elo,team_elo_diff,qb_elo_diff
Over,39,15,39.0,10,7,256.9230769230769,290.3076923076923,383.7692307692308,291.15384615384613,1,4,24,5,1318.364,1339.572,0.5626901198145962,0.4373098801854038,1321.83906189,1339.94188426,34.12166043198,64.93453067937,-10.1540207683,19.6188551592,2661.78094615,9.464834390899998,18.102822370000013,29.7728759275
Under,29,18,36.5,7,7,347.84615384615387,338.3846153846153,434.38461538461536,289.53846153846155,16,14,32,3,1545.418,1498.799,0.6553252850557733,0.3446747149442267,1542.51315356,1495.87553461,53.22890695584,98.50702113483,-18.7017818953,-9.67843411372,3038.38868817,-28.380216009020003,46.63761895000016,9.023347781580002
Under,72,0,43.5,7,7,384.61538461538464,312.8461538461539,331.38461538461536,365.9230769230769,25,7,10,21,1248.334,1510.64,0.2430951473557565,0.7569048526442436,1269.96110364,1499.73171046,10.145509262031,187.2236352987,-10.4599356541,18.5022332942,2769.6928141,8.0422976401,229.77060682,28.9621689483
Over,35,5,42.5,7,7,342.53846153846155,365.9230769230769,357.61538461538464,312.8461538461539,15,21,18,7,1561.014,1524.402,0.6422000185184725,0.3577999814815275,1540.28497092,1513.26181272,139.48523461092,87.24648341508,21.2744834082,-17.2352591246,3053.5467836400003,4.039224283599999,27.023158199999894,38.5097425328
Over,57,6,37.0,7,7,266.61538461538464,348.38461538461536,336.9230769230769,390.0769230769231,2,17,12,26,1525.881,1340.405,0.808741861921862,0.1912581380781379,1525.89033298,1341.25213794,122.11358019860998,64.11050077245,10.2782504394,-16.5727892075,2867.14247092,-6.294538768100001,184.63819504000003,26.8510396469
Over,72,8,44.0,7,7,336.61538461538464,365.84615384615387,394.2307692307692,403.46153846153845,11,20,28,30,1648.224,1545.795,0.7238817429066585,0.2761182570933415,1634.62592608,1546.35366561,196.44767694915,106.64532591735,18.9742174286,-3.79205814374,3180.97959169,15.18215928486,88.27226046999999,22.76627557234
Under,32,19,39.5,7,7,318.46153846153845,368.61538461538464,395.7692307692308,317.9230769230769,9,22,29,8,1589.06,1432.69,0.7814793409836278,0.2185206590163722,1561.98866848,1428.72899829,93.89334048666,100.45037718672,-1.29482842282,-11.7790475494,2990.71766677,-13.07387597222,133.25967018999995,10.48421912658
Under,32,18,41.0,6,7,303.6923076923077,378.0769230769231,364.1538461538461,393.5384615384616,6,23,19,27,1651.845,1482.824,0.7936605405575361,0.2063394594424639,1643.8336636,1499.11250998,154.79872474704,69.80235870432,-6.73868016349,-21.5734603527,3142.94617358,-28.31214051619,144.72115362,14.83478018921
Over,30,10,41.5,7,10,395.7692307692308,383.7692307692308,318.46153846153845,256.9230769230769,29,24,9,1,1553.947,1579.419,0.5566411916592671,0.4433588083407329,1534.39455649,1580.07447498,122.89780562994,181.19769268161,5.72068642559,14.3007872844,3114.46903147,20.02147370999,45.67991849000009,8.580100858809999
Under,52,12,39.0,7,7,289.53846153846155,331.38461538461536,338.3846153846153,384.61538461538464,3,10,14,25,1414.899,1336.549,0.6953366950036944,0.3046633049963055,1430.73040471,1317.88002047,87.02796514863,61.2394962795,-0.0243308752704,3.41883647113,2748.61042518,3.3945055958596,112.8503842399998,3.4431673464004
Under,37,5,42.5,7,7,394.2307692307692,337.46153846153845,336.61538461538464,418.61538461538464,28,13,11,31,1475.528,1642.47,0.3573636034940765,0.6426363965059234,1471.38529806,1638.55260219,34.44132320838,177.75941895096,-23.0411805593,32.113091667,3109.93790025,9.0719111077,167.16730413000005,55.1542722263
Over,38,12,43.5,8,8,393.5384615384616,336.9230769230769,378.0769230769231,266.61538461538464,27,12,23,2,1446.537,1536.962,0.4634756585210079,0.5365243414789921,1453.93015819,1524.54941794,135.37950143454,146.42141693289,13.0575046548,20.0318794066,2978.47957613,33.089384061400004,70.61925975000008,6.974374751800001
Over,33,7,47.5,5,5,366.7142857142857,365.7857142857143,343.1428571428572,351.6428571428572,21,20,14,17,1570.497,1655.338,0.4714775049232018,0.5285224950767982,1548.84259037,1641.55213186,144.19506418019998,196.77906266172,22.8058151158,17.9981675307,3190.39472223,40.8039826465,92.70954149,4.8076475851
Under,72,0,40.5,7,7,290.49999999999994,340.0,404.7142857142857,337.4285714285714,3,13,30,12,1517.939,1423.665,0.7144008255473733,0.2855991744526267,1514.26033817,1428.97600898,100.32932235678,87.96347999999999,-8.29766654413,30.294623578,2943.2363471500003,21.99695703387,85.28432919000011,38.59229012213
Under,41,14,39.5,7,7,305.2142857142857,343.1428571428572,268.35714285714283,366.7142857142857,6,14,1,21,1538.68,1294.487,0.8556793286341489,0.1443206713658511,1539.42745983,1300.38472908,116.96379600873,55.22835350636999,1.40662133758,0.883095441659,2839.8121889100003,2.289716779239,239.04273075000012,0.5235258959210001
Under,34,6,37.0,7,7,273.00000000000006,268.35714285714283,349.07142857142856,305.2142857142857,2,1,16,6,1363.449,1353.057,0.6068263354602521,0.3931736645397479,1361.39621706,1353.5875627,23.484120725472,62.55490241022,-24.4460634173,-14.6377096503,2714.9837797600003,-39.0837730676,7.808654359999991,9.808353767
Over,18,5,43.5,7,7,335.1428571428572,399.1428571428572,293.07142857142856,396.9285714285714,10,29,4,28,1573.381,1371.902,0.8225873689709255,0.1774126310290744,1573.17526307,1384.50924148,203.94368865255,78.09238021793999,24.7988577483,-4.49023838023,2957.68450455,20.30861936807,188.66602159000013,29.28909612853
Under,75,6,47.0,7,7,387.07142857142856,351.6428571428572,309.1428571428572,365.7857142857143,25,17,7,20,1514.92,1516.825,0.5898158141390777,0.4101841858609223,1504.70419327,1505.5758007,90.57983317581,197.81830824195,-14.706821288,22.7412030867,3010.27999397,8.0343817987,0.87160743000004,37.4480243747
Under,55,14,44.5,10,7,357.92857142857144,404.7142857142857,388.57142857142856,290.49999999999994,18,30,26,3,1653.014,1437.859,0.8337861603235097,0.1662138396764902,1645.65333077,1439.5225355,199.09574083707,110.79286790285998,0.349702914165,-5.65225407244,3085.17586627,-5.302551158275,206.1307952699999,6.001956986605
Under,72,0,48.5,7,8,293.07142857142856,429.2857142857143,335.1428571428572,407.2857142857143,4,32,10,31,1701.719,1379.547,0.9028009525968436,0.0971990474031563,1693.90475995,1364.1011837,252.68328280503,67.41610385367,16.3761874779,6.33619843469,3058.00594365,22.71238591259,329.8035762499999,10.03998904321
Over,50,12,43.0,7,6,343.57142857142856,394.6428571428572,385.0,337.0,15,27,24,11,1569.276,1515.902,0.6640545534290725,0.3359454465709275,1557.3824776,1518.00486258,159.74793915201,55.53185622830999,25.7771001157,-11.3438550213,3075.38734018,14.433245094400002,39.37761501999989,37.120955137
Under,39,9,43.0,7,7,368.57142857142856,396.9285714285714,311.7142857142857,399.1428571428572,22,28,8,29,1559.985,1601.842,0.533256282610089,0.466743717389911,1541.2937684,1576.18033168,147.67090121157,113.40986525847,17.9007000142,8.64924380668,3117.4741000800004,26.549943820880003,34.88656328000002,9.251456207520002
Under,72,0,44.0,7,7,309.1428571428572,363.1428571428572,387.07142857142856,316.42857142857144,7,19,25,9,1584.518,1242.148,0.912536795481916,0.087463204518084,1579.24116024,1264.11701341,167.67950540583,12.418797391704,-5.96259410081,-8.80029480657,2843.35817365,-14.76288890738,315.12414683,2.83770070576
Under,55,5,41.0,7,7,316.42857142857144,302.2857142857143,363.1428571428572,381.2142857142857,9,5,19,23,1472.723,1235.155,0.8509055853244429,0.149094414675557,1487.87307058,1250.82016134,53.69219043408,93.85794,-27.8124180595,41.0244947878,2738.69323192,13.2120767283,237.0529092400002,68.8369128473
Over,72,0,40.5,7,10,337.4285714285714,388.57142857142856,340.0,357.92857142857144,12,26,13,18,1757.422,1526.277,0.8461537893539224,0.1538462106460776,1729.83124913,1524.12834999,230.1629540166,41.67176296569,9.16054551768,-23.5452647955,3253.9595991200003,-14.38471927782,205.70289914,32.705810313179995
Over,45,7,43.0,7,7,349.07142857142856,381.2142857142857,273.00000000000006,302.2857142857143,16,23,2,5,1661.946,1513.229,0.7738630176329655,0.2261369823670345,1655.073103,1513.55490821,158.06280141233998,122.58991579329,-4.77284441003,10.2270424754,3168.62801121,5.454198065369999,141.51819479000005,14.99988688543
Under,37,8,42.0,8,6,407.2857142857143,337.0,429.2857142857143,394.6428571428572,31,11,32,27,1414.223,1600.112,0.3327234255666846,0.6672765744333153,1421.09709853,1593.45753152,117.61964112987,184.19570096565,3.50832297809,21.9737114826,3014.55463005,25.48203446069,172.36043298999994,18.46538850451
Over,26,9,41.0,8,8,385.0,311.7142857142857,343.57142857142856,368.57142857142856,24,8,15,22,1419.908,1602.096,0.3374701940008874,0.6625298059991125,1414.53733508,1591.93303768,73.91376068934,161.72745945279,-24.701604471,22.4914573345,3006.47037276,-2.210147136499998,177.39570260000005,47.1930618055
Over,12,12,32.5,7,7,382.6666666666667,283.53333333333325,335.4666666666666,344.46666666666664,23,3,12,15,1405.729,1704.465,0.2066082579298062,0.7933917420701938,1406.31351023,1676.88835944,36.02065419413999,225.59664218322,-22.6152282845,6.41936025527,3083.20186967,-16.19586802923,270.5748492099999,29.03458853977
Under,30,7,41.0,7,7,426.1333333333333,348.53333333333336,303.3333333333333,392.06666666666666,32,16,5,28,1564.98,1671.342,0.4407549217962885,0.5592450782037115,1568.86519002,1663.06371838,70.92188202693,96.82789832463,-3.08164937097,-144.631982858,3231.9289084,-147.71363222897,94.19852835999995,141.55033348702997
Over,16,20,35.5,7,7,352.93333333333334,269.46666666666664,408.6666666666667,282.8666666666668,17,1,31,2,1384.038,1427.93,0.5303395351484249,0.4696604648515751,1385.25596558,1429.0690454,23.667263472534,108.13882266,-22.8484387703,-6.7638529089,2814.32501098,-29.6122916792,43.813079819999984,16.0845858614
Over,72,0,44.0,6,7,316.1333333333333,315.0,388.9333333333333,303.06666666666666,9,8,26,4,1228.056,1447.143,0.2917301212660147,0.7082698787339853,1241.14395527,1445.02338368,26.358600666354,88.18896399357,-29.908935015,-16.5478035405,2686.16733895,-46.4567385555,203.87942840999995,13.361131474500002
Over,72,0,46.5,7,7,408.6666666666667,388.73333333333335,352.93333333333334,353.6666666666667,31,25,17,18,1542.079,1662.944,0.4202895708778946,0.5797104291221054,1527.91295139,1656.10682087,197.21112571149,217.28732282598,21.1806221543,9.42469430924,3184.01977226,30.60531646354,128.1938694800001,11.75592784506
Over,60,11,46.0,7,7,390.9333333333333,353.6666666666667,366.73333333333335,388.73333333333335,27,18,20,25,1489.666,1572.791,0.4739396649732862,0.5260603350267137,1482.36704258,1553.75729867,97.83883557492,135.78687075558,-10.341979024,11.1351998928,3036.12434125,0.7932208687999989,71.39025608999987,21.4771789168
Over,72,0,48.0,7,6,392.06666666666666,388.9333333333333,348.53333333333336,316.1333333333333,28,26,16,9,1574.86,1520.198,0.6657065690770819,0.3342934309229181,1561.44698907,1506.52215015,167.10626701262998,153.24575996069998,24.0562882475,21.3123537271,3067.96913922,45.3686419746,54.92483891999996,2.7439345204
Under,72,0,39.5,7,7,303.06666666666666,305.80000000000007,315.0,367.1333333333333,4,7,8,21,1237.586,1479.822,0.264978233369204,0.735021766630796,1258.95881273,1497.54927665,4.9237290531,60.44772986075999,-12.1078142355,-22.3803193735,2756.50808938,-34.488133609,238.59046391999985,10.272505138
Under,44,5,41.5,7,7,344.46666666666664,303.3333333333333,283.53333333333325,426.1333333333333,15,5,3,32,1409.924,1535.875,0.4131733651515829,0.586826634848417,1394.94222527,1536.92283692,65.57632836050999,110.09932268346,5.09950076638,-3.01065732602,2931.86506219,2.08884344036,141.9806116499999,8.1101580924
Under,72,0,42.0,7,7,400.9333333333333,367.1333333333333,333.6666666666667,305.80000000000007,29,21,11,7,1589.08,1584.976,0.5981576740893558,0.4018423259106441,1584.39936092,1583.94486831,174.85111825763997,195.96575183559,-2.09855484534,19.4260471109,3168.34422923,17.32749226556,0.4544926099999884,21.52460195624
Under,72,0,47.5,7,7,384.26666666666665,406.4,343.06666666666666,330.6666666666667,24,30,14,10,1618.344,1667.661,0.5225543347606969,0.4774456652393031,1610.82498931,1661.51503678,182.65455895665,164.22650838099,19.9814412322,-1.45517163383,3272.34002609,18.52626959837,50.690047469999854,21.436612866030003
Over,36,6,38.0,7,7,305.06666666666666,343.06666666666666,339.1333333333333,384.26666666666665,6,14,13,24,1507.514,1289.224,0.8362721263523576,0.1637278736476424,1507.11297444,1294.82631865,126.5879656206,57.58888678884,11.9167983497,1.99766908165,2801.9392930900003,13.91446743135,212.28665578999997,9.91912926805
Under,54,6,39.0,7,7,366.73333333333335,282.8666666666668,390.9333333333333,269.46666666666664,20,2,27,1,1332.468,1589.036,0.2492242236168106,0.7507757763831894,1329.72781418,1563.71680142,52.8371159415,103.03764801429,-17.068902052,3.13963457429,2893.4446156,-13.92926747771,233.98898723999991,20.20853662629
Over,74,8,39.0,7,9,330.6666666666667,370.9333333333333,406.4,359.46666666666664,10,22,30,19,1685.786,1395.991,0.8851737863909881,0.1148262136090119,1671.64149975,1403.72964074,203.26653525387,106.10447037827998,20.1682667559,-2.43941720921,3075.37114049,17.72884954669,267.91185901000017,22.60768396511
Under,46,0,45.0,9,7,359.46666666666664,333.6666666666667,370.9333333333333,400.9333333333333,19,11,22,29,1360.307,1540.049,0.3406254951066805,0.6593745048933195,1373.73963624,1518.75322247,59.09751129282,127.91764074342,-13.7625593488,13.7429396254,2892.4928587100003,-0.0196197233999999,145.0135862300001,27.5054989742
Over,20,17,33.5,7,7,339.1333333333333,335.4666666666666,305.06666666666666,382.6666666666667,13,12,6,23,1579.234,1543.943,0.6404508287952814,0.3595491712047186,1577.07123969,1544.98587027,38.27494108317,114.86506959972,-24.066412497,0.151784441899,3122.05710996,-23.914628055101,32.085369420000006,24.218196938899
Over,21,11,34.0,6,6,334.49999999999994,324.375,324.375,334.49999999999994,2,1,2,3,1518.926,1604.251,0.4707832951549037,0.5292167048450964,1516.0062281,1606.05088186,95.31227841762,37.66780931133,-9.75382873313,-23.1666577582,3122.05710996,-32.92048649133,90.04465375999985,13.41282902507
Over,72,0,45.5,6,6,376.5,411.625,411.625,376.5,5,8,8,5,1648.864,1637.142,0.6086514873270674,0.3913485126729326,1639.60409552,1632.73593056,186.00277089339,151.4905021344,20.5457628342,-7.75295681124,3272.34002608,12.79280602296,6.868164960000058,28.29871964544
Over,20,12,43.5,7,7,365.1875,403.8125,286.00000000000006,392.375,4,7,1,6,1638.206,1599.11,0.6454789199864045,0.3545210800135955,1631.492293,1575.33687744,201.66010825488,86.37901311699,1.13686929986,-5.24859918097,3206.82917044,-4.1117298811100005,56.15541555999994,6.38546848083
Over,72,0,48.0,7,7,397.8125,355.875,355.875,397.8125,6,3,4,7,1548.373,1625.683,0.4822918953228732,0.5177081046771268,1547.08785392,1621.25637532,162.3580191849,209.41353747897,-8.25808382711,25.0491281696,3168.34422924,16.79104434249,74.16852139999992,33.307211996709995
Over,72,0,57.0,6,13,366.4117647058824,412.8125,404.52941176470586,348.0,3,7,8,4,1641.259,1568.635,0.6883094021593194,0.3116905978406806,1645.01022769,1570.30529118,258.85692551664,201.18045931104,30.2732006051,11.5499239581,3215.31551887,41.8231245632,74.70493650999992,18.723276647
Under,72,0,44.0,6,13,359.47058823529414,368.6875,392.88235294117646,290.99999999999994,2,4,7,1,1648.042,1639.705,0.6040004115714714,0.3959995884285285,1620.28749617,1619.96496239,211.52509783713,71.36565553458,-0.937381793326,-12.4045891331,3240.25245856,-13.341970926426,0.3225337799999579,11.467207339774
Under,72,0,45.0,8,14,413.4117647058824,395.0625,375.6470588235294,380.1875,8,6,5,6,1597.926,1671.89,0.4871026286616312,0.5128973713383688,1584.73304177,1659.19956288,192.16586115705,188.47792541952,35.3832709072,20.6564108814,3243.93260465,56.0396817886,74.46652111000003,14.7268600258
Under,63,8,42.5,8,14,335.5882352941176,370.5625,323.94117647058823,331.5625,1,5,2,3,1688.527,1626.623,0.6749189659875391,0.3250810340124609,1674.36388991,1628.36265525,192.22959757386,53.47708504908,13.4850287531,-14.1036870014,3302.72654516,-0.6186582483000009,46.00123465999991,27.5887157545
Over,72,0,40.0,7,8,331.8888888888888,363.9411764705882,369.9201388888889,354.56055363321803,1,2,3,1,1670.195,1646.481,0.6249655957165314,0.3750344042834685,1639.07072067,1651.44449269,210.28201138461,47.18275683495,-1.51205760658,-16.5456667583,3290.51521336,-18.05772436488,12.37377202000016,15.03360915172
Over,72,0,54.0,7,8,392.0,413.11764705882354,406.15224913494814,366.4463667820069,3,4,4,2,1661.591,1633.623,0.6306873840508231,0.3693126159491768,1659.15978417,1616.35785469,263.21364831102,197.37829523643,30.8786234965,36.2203244016,3275.5176388600003,67.09894789810001,42.8019294799999,5.3417009051000015
Under,60,6,56.5,14,14,404.8888888888889,370.27777777777777,396.6111111111111,335.00617283950606,2,1,2,1,1671.416,1689.222,0.474397518,0.525602482,1668.018664,1659.383935,256.2476707,226.7486049,25.79835288,6.796840514,3327.402599,32.595193394,8.63472899999988,19.001512366
Under,72,0,48.5,7,7,0.0,0.0,0.0,0.0,32,32,32,32,1635.077,1584.199,0.6608417051576843,0.3391582948423157,1609.12786434,1563.20755003,263.87462515887,193.77149068431,22.9244617979,16.0018621697,3172.33541437,38.9263239676,45.920314310000094,6.9225996282
Under,62,7,39.5,7,7,0.0,0.0,0.0,0.0,32,32,32,32,1476.435,1482.581,0.5838967779371752,0.4161032220628248,1408.94763855,1504.37855952,75.14992046165999,100.9507169451,-5.87583375089,-4.43306542389,2913.32619807,-10.30889917478,95.43092097,1.4427683270000005
Under,75,10,44.5,7,7,0.0,0.0,0.0,0.0,32,32,32,32,1476.273,1310.527,0.7905561084228526,0.2094438915771473,1489.7216943,1356.33549214,107.00644633008,73.18209985185,-2.52647627895,-4.29722021243,2846.05718644,-6.82369649138,133.38620216000004,1.77074393348
Over,72,0,47.5,7,7,0.0,0.0,0.0,0.0,32,32,32,32,1546.211,1608.682,0.5036394592844978,0.4963605407155022,1523.85166206,1596.54604639,177.40128156696,230.82099743538,14.0242467331,14.7600961916,3120.39770845,28.7843429247,72.69438432999982,0.7358494585000006
Under,90,10,41.5,7,7,0.0,0.0,0.0,0.0,32,32,32,32,1441.55,1467.711,0.5556621467635778,0.4443378532364221,1451.41508216,1460.14589917,110.60845150872,123.14157636528,-1.85307300179,3.32339853929,2911.56098133,1.4703255375,8.730817009999782,5.17647154108
Over,62,10,44.5,7,7,0.0,0.0,0.0,0.0,32,32,32,32,1566.741,1499.37,0.6817853524295905,0.3182146475704095,1558.62204623,1497.2076566,176.7285338346,93.67380474903,4.33704704834,-5.98968854262,3055.8297028300003,-1.65264149428,61.41438962999996,10.326735590959998
