"game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"REG","Sunday","Home",39,7,7,0,"outdoors","grass",65,8,3078.0398465,7.45978779161,13,21,2,4,-6
"REG","Sunday","Home",47,7,7,1,"outdoors","fieldturf",15,0,2844.3433148,22.50018786408,26,18,17,20,11
"REG","Sunday","Home",35,7,7,0,"outdoors","grass",70,11,3031.58881212,-22.8152841217,30,12,20,29,27
"REG","Sunday","Home",44.5,7,7,0,"outdoors","fieldturf",49,16,3143.61183277,-24.76990965828,15,26,19,16,-14
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",89,5,2990.94865561,-10.67282347628,17,1,22,18,12
"DIV","Saturday","Home",37.5,6,13,1,"outdoors","grass",36,17,3270.9136582,60.4689037316,3,2,4,6,3
"REG","Sunday","Home",48.5,7,7,0,"outdoors","fieldturf",66,4,3073.72767602,26.708541877,16,28,30,1,-41
"REG","Sunday","Home",44,7,14,1,"outdoors","grass",48,8,3007.54844788,-60.8572794024,14,22,21,22,-7
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",62,17,3119.58603419,41.6698668184,11,23,7,8,-11
"REG","Sunday","Home",50,7,10,1,"outdoors","grass",67,7,2870.22101538,-40.6462826816,7,32,13,15,-23
"REG","Sunday","Home",41.5,7,7,1,"outdoors","fieldturf",57,3,2982.77057753,-74.2313018414,19,3,11,7,12
"REG","Sunday","Home",45.5,7,7,0,"dome","astroturf",72,0,3070.43320101,9.27065088246,11,18,25,1,-31
"REG","Sunday","Home",40,7,7,1,"outdoors","grass",74,5,2932.85462224,20.95511203219,24,19,18,16,3
"REG","Sunday","Home",46,7,7,1,"closed","fieldturf",72,0,2950.85669758,33.9315778059,16,18,20,18,-4
"REG","Sunday","Home",33.5,7,7,0,"outdoors","grass",83,9,3099.46889573,12.71266796066,21,8,17,13,9
"REG","Sunday","Home",35,7,7,0,"open","grass",72,0,2796.61416261,-38.10448146869,32,29,20,29,12
"REG","Sunday","Home",50,7,7,0,"outdoors","grass",25,6,3044.34569416,48.4715662616,11,7,6,1,-1
"REG","Sunday","Home",49.5,7,10,0,"closed","grass",72,0,3130.47155502347,23.7588105119987,19,17,11,11,2
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",69,10,2864.69520165,-36.9191424961,12,6,25,23,4
"REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",67,8,3055.06013394823,18.341451994997,23,3,31,15,4
"REG","Sunday","Home",54,13,10,0,"dome","fieldturf",72,0,3089.39963178,20.4683330058,23,11,30,2,-16
"REG","Monday","Home",52,7,7,0,"dome","astroturf",72,0,3123.07938522,13.45789811685,32,32,32,32,0
"REG","Sunday","Home",35,7,14,0,"outdoors","astroturf",31,7,2897.98225665,35.72964744996,17,2,25,29,19
"REG","Sunday","Home",45,6,7,1,"dome","fieldturf",72,0,2948.2579689,10.387737415922,28,11,18,4,3
"REG","Sunday","Home",47,7,7,0,"dome","fieldturf",72,0,3064.02482447,53.4099640821,7,2,23,1,-17
"REG","Sunday","Home",39.5,7,7,1,"outdoors","grass",37,8,2961.4987025,46.9780396614395,21,19,30,22,-6
"REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",57,15,2801.90010002,-1.95877820457,27,9,1,28,45
"REG","Sunday","Home",39,7,7,0,"outdoors","astroturf",55,14,2898.41407965,-74.6347333953,13,8,20,12,-3
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",62,20,3052.6331784,-13.88707146693,25,30,28,5,-28
"REG","Sunday","Home",49,6,8,0,"outdoors","grass",45,14,3003.27223905618,-1.56897589274122,4,31,2,15,-14
"REG","Sunday","Home",34.5,7,6,1,"outdoors","grass",91,5,3123.40277174,7.8200480655,15,8,22,27,12
"REG","Monday","Home",46.5,8,8,0,"outdoors","grass",37,5,2970.98850384,-33.1416064683,4,13,1,13,3
"REG","Sunday","Home",42,7,7,1,"outdoors","grass",70,19,2856.32840338,8.690571205955,21,26,16,13,-8
"REG","Sunday","Home",38.5,7,7,0,"outdoors","grass",82,9,2880.0089835,-17.45516738035,18,19,20,22,1
"REG","Sunday","Home",47.5,7,7,1,"open","grass",60,1,2898.280393,-76.00265085985,3,22,17,13,-23
"REG","Sunday","Home",48,7,7,0,"outdoors","grass",64,10,2971.99174915,-2.0547815135,30,30,30,30,0
"REG","Sunday","Home",39,14,6,0,"outdoors","fieldturf",52,17,3185.74064345,20.29061311713,8,10,27,15,-14
"REG","Sunday","Home",43,10,7,1,"outdoors","grass",71,23,2952.64842626,-15.070488171235,12,30,27,10,-35
"REG","Sunday","Home",46,7,7,0,"outdoors","fieldturf",49,2,2979.9669342,21.84414756841,14,23,17,10,-16
"REG","Sunday","Home",48,7,7,1,"outdoors","grass",84,8,3078.8296199,-14.9893719079,32,32,32,32,0
"REG","Sunday","Home",50,7,7,0,"outdoors","grass",55,6,3131.53883742282,-4.29843214134541,5,20,19,6,-28
"REG","Sunday","Home",45,7,7,0,"open","fieldturf",72,0,3128.61564785,-31.6989203241,3,7,18,24,2
"REG","Sunday","Home",44,7,7,0,"outdoors","grass",50,8,3091.17799104,38.4564325425,14,3,28,21,4
"REG","Sunday","Home",44,7,14,0,"outdoors","grass",70,5,3016.19802222,-21.699953923843,20,2,12,14,20
"REG","Sunday","Home",36,7,7,0,"outdoors","grass",82,9,3223.86343251,20.84563864112,12,2,19,10,1
"REG","Sunday","Home",46,6,7,0,"outdoors","grass",66,5,2981.44973777,22.81099230156,24,1,29,1,-5
"REG","Monday","Home",46.5,8,8,1,"outdoors","fieldturf",76,0,3161.78662012,27.5925927826,2,2,1,1,0
"REG","Thursday","Home",44,4,4,0,"open","grass",88,2,2929.34983663951,-38.3176908832502,14,21,14,2,-19
"REG","Sunday","Home",44.5,10,7,1,"outdoors","grass",57,8,3137.55913312465,-92.6290810425509,13,1,10,5,7
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",57,20,2920.93000873,68.28026045908,18,10,7,24,25
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",64,14,3118.77720967896,9.79727484464752,9,17,21,10,-19
"REG","Sunday","Home",40.5,14,6,0,"outdoors","fieldturf",62,10,2880.98927437,8.541594447595,12,24,16,14,-14
"REG","Sunday","Home",34.5,7,7,1,"outdoors","grass",42,8,2951.03928131,27.95519207512,11,30,15,19,-15
"REG","Saturday","Home",50.5,6,6,0,"outdoors","grass",29,8,2978.2286592,-40.6379119515,8,14,32,5,-33
"REG","Sunday","Home",47,7,7,0,"outdoors","fieldturf",59,15,2907.64495154999,33.3734138813325,31,29,28,9,-17
"REG","Sunday","Home",48,7,7,0,"outdoors","grass",59,16,2949.68570879126,23.8558201780562,18,5,3,7,17
"REG","Thursday","Home",46,7,7,0,"dome","sportturf",72,0,3073.04675622516,-75.4743929736611,26,25,24,1,-22
"REG","Sunday","Home",35.5,7,7,1,"outdoors","grass",83,9,3127.73133381,-10.94171883797,28,15,19,29,23
"REG","Sunday","Home",37,14,7,0,"outdoors","grass",67,9,3149.214926,23.85121600772,10,3,18,23,12
"REG","Sunday","Home",44,7,7,1,"outdoors","fieldturf",54,7,3096.77636115,32.23673005813,16,10,20,6,-8
"REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",48,8,3144.82888165,23.48071914294,17,2,9,5,11
"REG","Sunday","Home",34,7,7,0,"outdoors","grass",81,7,3132.54271957,-4.5842853929,30,30,30,30,0
"REG","Sunday","Home",43,7,7,1,"outdoors","fieldturf",52,0,3074.54538672973,-166.336829512419,15,15,20,4,-16
"REG","Sunday","Home",44.5,7,7,0,"dome","astroturf",72,0,2866.06632694,13.169471552611,2,28,2,16,-12
"REG","Sunday","Home",48.5,7,6,0,"outdoors","grass",32,7,3183.21890344,21.34672395085,3,12,21,16,-14
"REG","Sunday","Home",47.5,7,7,0,"closed","fieldturf",72,0,2913.44033118,27.53412399134,32,32,32,32,0
"REG","Sunday","Home",42,7,14,1,"dome","matrixturf",72,0,3041.06959785691,1.00497889765183,23,1,30,12,4
"REG","Monday","Home",37.5,8,8,0,"outdoors","grass",29,10,3135.55638193,-79.49274982644,14,1,18,20,15
"REG","Sunday","Home",36.5,7,7,1,"outdoors","grass",71,5,2938.25217526,-2.73560425422,32,32,32,32,0
"REG","Sunday","Home",45.5,7,7,1,"outdoors","fieldturf",56,7,3052.7306203,-24.36298780352,12,15,14,4,-13
"REG","Thursday","Home",40.5,4,4,0,"closed","fieldturf",72,0,2760.84146804,8.59035486197,27,5,11,21,32
"REG","Sunday","Home",42,7,7,0,"outdoors","fieldturf",81,3,3171.20101843,-21.63116774728,7,25,17,17,-18
"REG","Monday","Home",45.5,8,15,1,"outdoors","grass",63,8,3106.29327102,11.53173997563,15,1,19,2,-3
"REG","Sunday","Home",39,7,7,0,"outdoors","grass",32,4,2976.68890488,3.980430093312,25,25,9,26,17
"REG","Sunday","Home",37,7,7,1,"outdoors","fieldturf",51,9,3040.96427007,-24.48847867464,6,12,27,24,-9
"REG","Sunday","Home",44,7,7,0,"outdoors","dessograss",60,8,3124.18681596,8.519084354981,5,12,6,11,-2
"REG","Sunday","Home",46.5,7,7,0,"outdoors","dessograss",52,5,3244.37327681,47.6023981652,3,2,23,10,-12
"REG","Sunday","Home",38,7,7,0,"outdoors","fieldturf",41,3,3053.56299184,-7.62303821008,7,7,28,29,1
"REG","Sunday","Home",42.5,14,6,0,"dome","fieldturf",72,0,2790.27253222,-11.450563624471,14,9,18,24,11
"REG","Sunday","Home",40.5,7,7,0,"outdoors","fieldturf",70,6,3118.32254842,13.77910032953,32,32,32,32,0
"REG","Monday","Home",41.5,7,7,1,"outdoors","grass",73,12,2977.94810672,-12.75569238578,30,30,30,30,0
"REG","Monday","Home",44.5,11,11,1,"outdoors","fieldturf",27,16,3288.22667512,27.80400682541,14,17,11,11,-3
"REG","Sunday","Home",54,7,7,0,"dome","sportturf",72,0,3148.23167177,13.17408936612,7,11,4,16,8
"REG","Sunday","Home",48.5,7,7,0,"open","fieldturf",64,10,3191.02046665,42.2817491528,3,25,1,13,-10
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",85,16,3000.9655721,0.31990892178,32,32,32,32,0
"WC","Saturday","Home",44,6,6,1,"outdoors","grass",29,9,3237.69522399,-50.59929380425,4,3,5,7,3
"REG","Sunday","Home",42,7,7,0,"closed","grass",72,0,3168.34422923,17.32749226556,12,7,11,4,-2
"REG","Thursday","Home",48.5,4,4,0,"outdoors","grass",41,5,3050.30933461,29.58135530024,9,11,27,2,-27
"REG","Saturday","Home",38.5,6,6,0,"outdoors","grass",9,21,2994.1770500881,-35.8655110250781,27,3,7,12,29
"REG","Sunday","Home",42,8,7,0,"outdoors","astroturf",39,11,2995.6166911,-100.3179238192,10,9,22,30,9
"REG","Sunday","Home",48,7,14,1,"outdoors","fieldturf",47,10,3083.11709273,49.0578625935,26,4,3,5,24
"REG","Sunday","Home",47.5,7,7,1,"outdoors","grass",38,6,3117.05348415,37.21854823887,3,26,11,8,-26
"REG","Sunday","Home",43.5,7,7,1,"outdoors","grass",47,15,2783.43181627,6.772897763,3,26,25,30,-18
"REG","Sunday","Home",46,7,10,1,"outdoors","grass",58,13,2973.78011453,-10.22539471246,12,11,9,29,21
"REG","Sunday","Home",40.5,7,7,0,"outdoors","grass",54,10,2849.40591329,-18.85743304746,21,3,19,27,26
"REG","Sunday","Home",45.5,7,6,0,"outdoors","fieldturf",45,0,2863.52326721,-8.9448983438,5,31,19,18,-27
"REG","Sunday","Home",38,7,7,1,"outdoors","fieldturf",48,5,2981.46135937,-13.32325417617,14,6,21,24,11
"WC","Saturday","Home",37.5,6,6,0,"outdoors","grass",24,0,3217.57213973,-1.05014603028,3,6,4,6,-1
"REG","Sunday","Home",34.5,7,7,1,"outdoors","dessograss",58,11,3029.5216325,-70.0315289751,22,10,12,19,19
"REG","Sunday","Home",39.5,7,7,0,"outdoors","grass",40,12,3195.58179557,19.857287506,24,12,27,12,-3
"REG","Sunday","Home",35,7,7,0,"outdoors","fieldturf",50,6,2995.32401126,23.45232589465,26,18,11,18,15
"REG","Sunday","Home",47,7,7,0,"outdoors","astroturf",38,11,3262.19817279564,1.86879470997847,2,11,8,14,-3
"REG","Sunday","Home",37.5,7,6,0,"dome","fieldturf",72,0,3071.43955647,-8.87972629342,17,7,28,28,10
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",67,8,2692.58453596,-20.00374585296,22,3,8,12,23
"REG","Sunday","Home",47,7,7,0,"outdoors","grass",69,6,3236.09056558,26.8118206264,32,32,32,32,0
"REG","Sunday","Home",42.5,8,6,1,"outdoors","astroturf",35,1,3247.32420335344,9.78499529399635,4,3,19,25,7
"REG","Sunday","Home",35.5,8,7,1,"outdoors","grass",80,14,2996.2537554,-113.4084213675,19,1,31,30,17
"REG","Sunday","Home",52,7,7,1,"outdoors","grass",81,15,2946.47265246,29.734464555841,1,17,15,12,-19
"REG","Sunday","Home",36,7,6,1,"outdoors","sportturf",70,14,3063.87598715,-9.6351795679,22,10,15,5,2
"REG","Sunday","Home",43,7,7,1,"outdoors","astroturf",35,6,3183.9360656201,-163.098876359971,1,17,5,9,-12
"REG","Monday","Home",48,11,8,1,"outdoors","grass",37,8,2911.36513125088,-9.25866777937528,30,19,12,4,3
"REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",88,9,2961.7511835,-21.956231489459,22,21,18,18,1
"REG","Saturday","Home",37.5,6,6,0,"dome","fieldturf",72,0,2700.798943,-68.19591568,16,11,30,27,2
"REG","Sunday","Home",31,7,14,0,"outdoors","sportturf",52,3,3018.39997801,-21.54589819393,26,3,2,22,43
"REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",90,6,2995.00771644,-11.73244836224,32,32,32,32,0
"REG","Sunday","Home",50,10,7,0,"dome","fieldturf",72,0,3120.42992159,39.239490092768,13,22,30,2,-37
"REG","Monday","Home",37.5,8,9,0,"outdoors","grass",36,11,3038.90069201,-155.07499530338,13,9,22,8,-10
"REG","Sunday","Home",44,14,7,0,"outdoors","grass",77,8,3003.93103266,-40.6164027636,23,18,24,10,-9
"REG","Sunday","Home",44.5,14,6,1,"outdoors","fieldturf",71,14,3038.13123325,-97.58579488,21,13,28,14,-6
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",57,4,3121.71473963,23.82126193946,10,17,14,2,-19
"REG","Sunday","Home",40,7,7,0,"dome","astroturf",72,0,2886.89560201,-22.00791698384,26,8,12,27,33
"REG","Sunday","Home",50.5,7,7,0,"closed","fieldturf",72,0,3094.52945193,22.38583193103,8,17,25,16,-18
"REG","Sunday","Home",37.5,7,7,0,"outdoors","sportturf",71,0,2899.50129117,-4.67172205574,20,15,22,13,-4
"REG","Sunday","Home",46.5,7,7,1,"dome","astroturf",72,0,2839.24351916,-124.90709589213,14,12,20,7,-11
"REG","Sunday","Home",43,7,7,1,"outdoors","grass",64,12,3067.9568897,10.49716427538,30,30,30,30,0
"REG","Sunday","Home",37,7,7,1,"outdoors","grass",77,21,3162.458345,-8.97574934922,16,16,19,9,-10
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",80,3,2910.26104999402,-1.67367698304609,32,32,32,32,0
"REG","Sunday","Home",39.5,7,7,1,"outdoors","fieldturf",59,15,2870.59019181,33.747603844,17,1,10,31,37
"REG","Sunday","Home",41.5,14,6,0,"outdoors","grass",32,5,3042.41662323,-67.23533670129,27,32,6,9,-2
"REG","Sunday","Home",37.5,7,7,1,"outdoors","astroturf",75,0,2838.64155366,-75.58707188831,16,1,26,23,12
"REG","Sunday","Home",33.5,7,7,1,"outdoors","sportturf",67,22,2911.12660807,-40.17449763794,19,3,6,14,24
"REG","Sunday","Home",48,14,14,1,"closed","fieldturf",72,0,2928.96740702,28.70097626387,10,17,19,19,-7
"DIV","Sunday","Home",39,7,14,1,"outdoors","fieldturf",30,20,3272.24317784,3.60712729114,2,5,4,3,-4
"REG","Sunday","Home",39,7,6,1,"outdoors","astroturf",35,25,2905.19880717,-22.81988055817,12,28,11,23,-4
"REG","Thursday","Home",43,4,4,0,"closed","astroturf",72,0,2893.89395456432,-144.843166832134,17,24,1,14,6
"REG","Thursday","Home",38.5,11,11,0,"outdoors","grass",66,13,2912.47854273,-14.7862169219865,19,11,7,11,12
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",72,9,3102.42237127,4.39804062387,18,31,24,13,-24
"REG","Sunday","Home",39,7,9,0,"outdoors","grass",74,8,3075.37114049,17.72884954669,11,19,30,23,-15
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",51,4,3060.68630783326,-44.9924599934347,16,14,15,26,13
"REG","Sunday","Home",44.5,10,7,1,"outdoors","fieldturf",52,4,2797.10488640285,28.2662062298824,18,26,29,28,-9
"REG","Sunday","Home",48.5,7,7,0,"dome","astroplay",72,0,2999.81494964,35.5957760101,31,21,29,1,-18
"REG","Sunday","Home",47,7,6,1,"dome","sportturf",72,0,3237.06069678,9.29937484146,6,22,2,24,6
"REG","Sunday","Home",45.5,8,6,1,"dome","fieldturf",72,0,2903.90550136,14.59436627598,11,32,30,23,-28
"REG","Sunday","Home",42.5,7,7,0,"dome","astroturf",72,0,3024.4351529,-135.3668350378,9,27,2,15,-5
"REG","Sunday","Home",36,7,7,0,"dome","astroturf",72,0,2727.14752504,25.95297522341,15,5,25,27,12
"REG","Sunday","Home",50,7,7,1,"outdoors","grass",48,8,2918.73654468951,-9.26359787462606,18,11,12,20,15
"REG","Sunday","Home",45.5,7,7,1,"closed","matrixturf",72,0,3097.24451104319,-55.3510136780733,2,5,22,20,-5
"REG","Monday","Home",37.5,11,8,1,"closed","grass",72,0,3076.95095974,-23.32813039005,26,9,2,8,23
"REG","Sunday","Home",49.5,7,6,0,"outdoors","grass",59,5,2919.03304756,9.35658524228,6,1,9,14,10
"REG","Sunday","Home",41,7,7,1,"outdoors","fieldturf",54,15,3159.16321336,-121.61603565032,14,9,13,15,7
"WC","Sunday","Home",44.5,7,7,0,"outdoors","grass",52,3,3169.34386294,65.8018746563,1,8,1,6,-2
"REG","Sunday","Home",46.5,6,7,1,"outdoors","grass",55,6,3012.65669315,24.09480984415,18,12,23,11,-6
"REG","Sunday","Home",42.5,6,7,0,"outdoors","grass",74,12,2796.01452689,7.6964213566,25,18,5,20,22
"REG","Sunday","Home",49.5,7,6,0,"closed","matrixturf",72,0,3049.78819021,-140.6726765535,22,25,19,4,-18
"REG","Sunday","Home",39.5,7,7,0,"open","grass",72,0,3054.40926183,-4.2555547278,32,13,11,5,13
"REG","Sunday","Home",38,6,7,1,"outdoors","grass",15,15,3206.18893588,1.03425375301,12,27,30,22,-23
"REG","Sunday","Home",53.5,7,7,0,"outdoors","astroturf",64,14,3069.44860191,50.049497039,3,10,17,1,-23
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",71,5,2999.63517017,41.44653831653,18,23,14,3,-16
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",31,15,2896.32764239,29.62616955643,23,26,2,17,12
"DIV","Saturday","Home",50,6,13,0,"outdoors","fieldturf",24,13,3176.78294733,22.90841012911,2,4,6,7,-1
"REG","Sunday","Home",43.5,7,6,1,"outdoors","grass",70,3,3110.17092412,28.34703988449,1,19,2,7,-13
"REG","Sunday","Home",50.5,7,7,1,"outdoors","astroturf",65,11,3064.99123498,6.83167346831,32,32,32,32,0
"REG","Thursday","Home",48.5,4,4,0,"outdoors","grass",75,3,3164.73057439,30.37437498972,3,26,2,14,-11
"REG","Sunday","Home",41.5,6,7,1,"outdoors","fieldturf",30,10,3327.19670463,22.76737923541,11,24,5,10,-8
"REG","Sunday","Home",36,7,7,1,"outdoors","grass",57,0,3073.04565119,-43.0107739056,5,2,9,25,19
"REG","Sunday","Home",46.5,7,10,0,"dome","sportturf",72,0,3114.33658205,15.216862318,3,25,27,12,-37
"REG","Sunday","Home",40,7,7,0,"outdoors","astroplay",51,15,2896.69375562,10.92205321505,24,11,4,19,28
"REG","Saturday","Home",45.5,6,7,0,"outdoors","grass",52,6,3165.46206766,46.337838292,10,16,24,9,-21
"REG","Sunday","Home",37,7,7,1,"outdoors","grass",76,8,2847.21174685,1.62580539312,19,24,13,23,5
"REG","Sunday","Home",42,7,6,0,"outdoors","astroturf",57,17,2939.82262873,26.753298256,23,3,21,11,10
"REG","Sunday","Home",48,7,7,0,"outdoors","grass",49,11,3065.10543565038,-77.3024565080951,17,1,25,20,11
"REG","Sunday","Home",37.5,7,7,0,"outdoors","fieldturf",60,7,2979.34041677,52.5128305824,14,10,18,22,8
"REG","Sunday","Home",38.5,7,6,1,"outdoors","grass",55,2,3107.9784911,24.25950023649,8,22,9,27,4
"REG","Sunday","Home",47,7,7,1,"outdoors","grass",71,4,3054.69606151,3.6589086675,32,32,32,32,0
"REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",32,10,2889.22052346129,-7.27209939985781,25,3,25,21,18
"REG","Sunday","Home",55,7,7,0,"dome","matrixturf",72,0,3244.8727020204,21.8849361628507,16,14,7,13,8
"REG","Sunday","Home",53.5,7,7,0,"dome","sportturf",72,0,3012.44573715,28.59957221584,14,24,11,1,-20
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",77,9,3055.59643449,-5.84174527791,18,3,23,17,9
"REG","Monday","Home",44,8,8,1,"outdoors","grass",76,8,3096.86426185,7.89468243335,3,4,15,23,7
"REG","Sunday","Home",48.5,7,6,0,"outdoors","fieldturf",51,4,3015.12689700245,-11.4762767752426,4,9,11,27,11
"REG","Sunday","Home",44,7,7,0,"dome","fieldturf",72,0,3045.17655159,23.3378029751,32,32,32,32,0
"REG","Sunday","Home",40.5,7,7,1,"outdoors","grass",54,15,2878.89690079,-61.53139455287,25,19,15,16,7
"REG","Sunday","Home",44,14,7,0,"outdoors","grass",56,8,2832.00635785,5.39465023496,12,7,13,22,14
"REG","Sunday","Home",45.5,10,7,0,"outdoors","grass",70,16,3077.21983219,32.5482003197,11,4,20,14,1
"REG","Sunday","Home",41,7,6,0,"dome","fieldturf",72,0,2974.30890208,2.811112807919,11,22,17,12,-16
"REG","Sunday","Home",39.5,7,7,0,"outdoors","fieldturf",58,0,2961.23530256,-16.21064104254,31,15,10,17,23
"REG","Sunday","Home",48,7,7,0,"outdoors","sportturf",61,6,3021.22901341,7.8802245006,17,3,19,14,9
"REG","Sunday","Home",43.5,7,10,0,"outdoors","grass",90,6,3001.08646314,20.851340893447,27,24,23,4,-16
"REG","Monday","Home",46,8,8,1,"outdoors","grass",57,7,2934.32547893,48.265439468,24,1,14,21,30
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",70,7,3124.61894367,-24.00746691813,31,10,21,30,30
"REG","Monday","Home",39,8,8,1,"outdoors","grass",62,6,3010.17468519,2.656880357967,19,7,13,6,5
"REG","Sunday","Home",36.5,7,7,1,"outdoors","grass",73,7,2792.19256645,21.16804563806,17,20,22,28,3
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",72,10,3055.61521103,-3.4540950262,18,6,7,24,29
"REG","Sunday","Home",46,7,7,0,"closed","matrixturf",72,0,2915.30192707,10.89440284999,7,28,9,27,-3
"REG","Sunday","Home",43.5,7,7,0,"closed","grass",72,0,2904.00919502,-0.5569825,32,32,32,32,0
"REG","Sunday","Home",34,6,7,1,"outdoors","astroplay",55,25,3052.01187504,12.3336186323,24,8,4,8,20
"REG","Sunday","Home",38,10,7,0,"outdoors","dessograss",22,16,3241.80395912,39.23434812744,23,27,2,9,3
"REG","Sunday","Home",52,7,7,0,"outdoors","grass",68,7,3057.64032656,30.3701575127,16,26,14,8,-16
"REG","Sunday","Home",40,7,7,1,"outdoors","grass",11,12,2973.705688,-21.2372418478,19,12,21,14,0
"REG","Sunday","Home",39,7,7,0,"outdoors","grass",54,6,2893.4446156,-13.92926747771,31,1,27,13,16
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",63,10,2781.90342109,2.96639520689,22,9,24,10,-1
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",73,8,3000.91542309085,25.0201517374261,29,25,3,2,3
"REG","Sunday","Home",47,7,7,1,"dome","sportturf",72,0,2850.62572878,1.29491156727,7,28,14,25,-10
"REG","Sunday","Home",37,7,6,1,"dome","sportturf",72,0,2922.39767793158,-69.0529296736165,31,7,31,28,21
"REG","Sunday","Home",42,7,7,1,"outdoors","grass",74,7,2870.45100028,27.01552059822,26,25,1,20,20
"REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",65,17,2877.63614333,6.73975497,16,21,14,25,6
"REG","Sunday","Home",49,7,7,0,"outdoors","grass",80,5,3141.18906459,33.2614149707,7,1,2,3,7
"REG","Sunday","Home",42.5,14,6,1,"outdoors","grass",69,22,3130.01718122,17.75319623241,15,30,6,13,-8
"REG","Thursday","Home",50.5,7,7,0,"outdoors","grass",35,5,2998.87519136,11.26090329551,19,18,29,6,-22
"REG","Sunday","Home",46,7,7,1,"outdoors","grass",65,17,2854.21703207,0.234228851099999,32,32,32,32,0
"REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",56,0,2972.01072982,-63.50847720282,22,28,19,11,-14
"REG","Sunday","Home",33,7,7,0,"outdoors","grass",79,16,3088.80673437,-92.8005195494,27,23,27,23,0
"REG","Sunday","Home",36,7,7,1,"outdoors","grass",80,4,3014.2851078,-77.7508603875,18,1,3,16,30
"REG","Sunday","Home",36,14,7,0,"outdoors","grass",78,10,3077.16111042,2.44748022965,24,8,25,17,8
