"total_result","game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"Over","REG","Sunday","Home",53,7,7,1,"outdoors","grass",71,4,2983.94611509,27.44610526573,23,5,32,16,2
"Over","REG","Sunday","Home",44,7,7,0,"dome","sportturf",72,0,2968.95891929,27.63097991159,6,8,2,21,17
"Over","REG","Sunday","Home",43.5,7,7,0,"dome","astroturf",72,0,3080.59331582,72.1061327144,6,20,8,21,-1
"Under","REG","Monday","Home",42.5,8,8,0,"dome","sportturf",72,0,3100.13004118,38.96493189081,29,27,26,7,-17
"Under","WC","Sunday","Home",38.5,7,7,0,"outdoors","grass",57,8,3187.32696229,-2.227661765566,7,2,6,8,7
"Under","REG","Sunday","Home",33,7,7,0,"outdoors","grass",78,12,2865.59916105,-17.35863258939,32,32,32,32,0
"Under","DIV","Saturday","Home",49,6,13,0,"closed","grass",72,0,3290.91701943,-17.6255434921,1,8,5,7,-5
"Over","REG","Sunday","Home",45.5,7,14,0,"outdoors","grass",76,7,3057.56411148,-18.2172830093,21,6,26,2,-9
"Under","REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",57,3,2981.99598355,-9.1376745577,18,30,26,11,-27
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",75,17,2959.49291295,0.3408855558,19,8,5,25,31
"Under","REG","Sunday","Home",43,7,7,0,"dome","astroplay",72,0,2969.2151309,-56.7090859082,26,28,4,32,26
"Under","REG","Sunday","Home",43,7,7,0,"outdoors","fieldturf",53,9,2966.79608085,11.819743080902,6,6,8,8,0
"Under","REG","Sunday","Home",44,6,7,0,"dome","fieldturf",72,0,3093.81529843,23.37660232176,23,21,26,4,-20
"Over","REG","Monday","Home",47.5,8,8,0,"outdoors","grass",77,6,2924.44776723,-7.2793781990349,24,23,20,18,-1
"Over","REG","Sunday","Home",40.5,7,6,1,"outdoors","grass",33,6,2893.98663498,-79.9581650114,27,16,11,19,19
"Under","REG","Sunday","Home",40.5,7,7,0,"outdoors","fieldturf",67,4,3117.92131407,-0.2428787297,20,20,14,18,4
"Under","REG","Thursday","Home",53,4,4,0,"outdoors","grass",74,8,3086.01910393285,44.0965053899548,14,14,2,3,1
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",70,12,3047.77663302143,-93.5964236702137,21,10,19,29,21
"Over","DIV","Saturday","Home",44,6,13,0,"outdoors","grass",13,8,3264.49906608,29.02638196315,2,3,7,7,-1
"Under","REG","Sunday","Home",33.5,7,7,0,"outdoors","grass",63,7,2940.73940257,-12.42811829462,22,3,5,23,37
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","grass",72,8,3180.97959169,15.18215928486,13,30,28,22,-23
"Over","REG","Sunday","Home",48,7,7,0,"outdoors","grass",67,10,3125.06471978,9.21375909709,3,7,3,10,3
"Over","REG","Sunday","Home",48.5,7,7,0,"outdoors","grass",70,1,2836.13578170976,-18.1236872202873,28,7,6,26,41
"Under","REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",53,0,2932.9910669,-24.7617850894,25,1,20,21,25
"Under","REG","Sunday","Home",42.5,7,7,0,"closed","grass",72,0,2796.78040377,13.56943402745,24,20,19,30,15
"Under","REG","Sunday","Home",50,7,7,1,"outdoors","fieldturf",49,0,3051.83790502,51.3390805492,27,19,25,8,-9
"Over","REG","Sunday","Home",44,6,7,1,"dome","fieldturf",72,0,2686.16733895,-46.4567385555,25,4,26,24,19
"Under","REG","Sunday","Home",43,7,6,1,"outdoors","fieldturf",51,11,2897.1946894,-4.95846344976,16,24,3,23,12
"Over","REG","Sunday","Home",46,7,7,0,"outdoors","grass",91,8,2974.83465167,-4.3796290244558,15,31,27,20,-23
"Over","REG","Thursday","Home",51,4,4,0,"closed","matrixturf",72,0,2987.32227616695,2.44835137045452,1,28,19,8,-38
"Over","REG","Sunday","Home",32,7,6,1,"outdoors","grass",16,22,3090.37424007,-11.7549474192,23,20,11,3,-5
"Over","REG","Sunday","Home",45.5,7,7,1,"outdoors","grass",74,9,3019.77894481,6.21962735924,32,32,32,32,0
"Over","REG","Sunday","Home",44,7,7,0,"dome","fieldturf",72,0,3045.17655159,23.3378029751,32,32,32,32,0
"Over","REG","Monday","Neutral",48,8,8,0,"closed","grass",72,0,3143.61276941522,-14.3168940461603,12,25,29,11,-31
"Over","REG","Sunday","Home",39.5,7,7,0,"outdoors","sportturf",39,5,3080.35777518,11.17405764442,19,28,1,6,-4
"Over","REG","Sunday","Home",48.5,7,7,1,"outdoors","grass",34,13,2797.23822932748,21.3497635475672,20,25,15,7,-13
"Under","REG","Sunday","Home",39.5,14,7,0,"dome","astroturf",72,0,2912.21296642,30.7155476287,8,19,20,28,-3
"Over","REG","Sunday","Home",39,7,7,1,"outdoors","grass",46,10,2847.37868279,-13.77758989892,6,17,20,30,-1
"Over","REG","Sunday","Home",41,7,10,0,"outdoors","astroturf",65,11,2958.44241148,-93.52140073075,15,9,13,24,17
"Over","REG","Sunday","Home",44.5,6,7,1,"closed","grass",72,0,3092.36040329,-17.39502377455,26,28,27,14,-15
"Over","REG","Sunday","Home",43,7,7,0,"outdoors","grass",52,0,2958.48768689,46.1060596267,13,9,18,9,-5
"Under","REG","Sunday","Neutral",47.5,7,7,0,"outdoors","grass",63,11,2747.41861135631,-26.9616935322682,21,22,26,27,0
"Over","REG","Sunday","Home",41.5,7,7,1,"outdoors","astroturf",70,10,2822.39563094,-26.1800964079,21,14,20,15,2
"Over","REG","Sunday","Home",40.5,6,7,0,"outdoors","fieldturf",32,17,2798.39152904,2.1806276374,31,13,16,30,32
"Over","REG","Sunday","Home",53,7,7,0,"dome","sportturf",72,0,3055.37196418,5.06200559441,7,13,26,22,-10
"Over","REG","Sunday","Home",48.5,7,6,1,"dome","sportturf",72,0,3250.88645874694,15.6579042758292,27,9,1,2,19
"Over","REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",53,8,2961.97525976,3.6675900814,5,21,26,27,-15
"Over","REG","Monday","Home",37.5,8,8,0,"outdoors","grass",64,8,3198.88240507,-123.77683208178,10,16,10,6,-10
"Over","REG","Sunday","Home",57.5,7,7,0,"dome","sportturf",72,0,3292.6164209,34.4131731629,10,20,25,2,-33
"Over","REG","Sunday","Home",37,7,7,1,"outdoors","grass",74,7,3207.73285785,59.8551223751,26,18,31,12,-11
"Over","REG","Sunday","Home",47.5,7,7,0,"outdoors","fieldturf",73,8,3006.63599083931,8.46127788168135,15,26,8,21,2
"Under","REG","Monday","Home",50.5,8,8,0,"outdoors","grass",69,13,3055.35071093,40.3657997382,5,10,21,13,-13
"Under","REG","Sunday","Home",47.5,7,7,1,"dome","fieldturf",72,0,2937.01815275,3.6252094233,4,7,4,13,6
"Over","REG","Sunday","Home",37,7,7,0,"outdoors","fieldturf",49,7,2800.95214834,-80.21185979986,30,27,24,15,-6
"Under","REG","Sunday","Home",47,7,7,0,"dome","fieldturf",72,0,3056.06930745,6.27150208989,21,18,19,6,-10
"Over","REG","Sunday","Home",46.5,7,6,0,"outdoors","grass",45,12,2762.16827167,37.4989282865,8,32,26,27,-23
"Under","REG","Sunday","Home",39.5,6,7,0,"outdoors","grass",67,6,2757.94017681,6.58962781056,26,8,19,18,17
"Over","REG","Sunday","Home",39,10,7,0,"outdoors","grass",39,15,2661.78094615,9.4648343909,29,5,24,32,32
"Under","REG","Thursday","Home",41.5,4,4,1,"outdoors","grass",75,5,2719.15735937,36.9011016133,18,21,16,26,7
"Under","REG","Sunday","Home",50,7,7,1,"closed","fieldturf",72,0,3082.3902009542,26.0849133538891,2,1,19,18,0
"Under","REG","Sunday","Home",49.5,6,7,0,"outdoors","astroturf",38,10,3139.74920497,61.5291017553,22,29,26,6,-27
"Under","REG","Sunday","Home",43,8,5,1,"outdoors","grass",40,10,3109.44414281,-154.9708899386,1,10,2,7,-4
"Over","REG","Sunday","Home",36,7,7,1,"outdoors","astroturf",27,6,3148.43206495,2.828762321911,8,8,28,27,-1
"Over","REG","Sunday","Home",46,7,7,1,"outdoors","grass",53,9,2907.31046791,5.91646257533,21,26,6,12,1
"Under","REG","Sunday","Home",45,14,7,1,"dome","sportturf",72,0,3107.6772333,-13.76460176733,16,9,22,14,-1
"Under","REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",83,7,2859.4211494,16.97748741863,15,15,1,20,19
"Under","REG","Sunday","Home",48.5,7,7,0,"outdoors","grass",71,12,3088.31753542,5.169304738373,32,32,32,32,0
"Under","REG","Sunday","Home",47,7,7,1,"outdoors","fieldturf",33,2,2964.65934303,1.78122730433,6,2,28,30,6
"Under","REG","Sunday","Home",42,7,7,0,"dome","fieldturf",72,0,3035.82182556,-13.13790154605,27,10,24,23,16
"Under","REG","Sunday","Home",44,7,7,1,"outdoors","grass",24,11,3210.27807618,-21.72566014223,24,32,18,26,0
"Over","REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",57,14,2935.6595612,0.923581562299997,2,27,7,25,-7
"Under","REG","Monday","Home",46.5,8,8,0,"closed","grass",72,0,3063.2548781,-1.88673601976,11,5,25,15,-4
"Over","REG","Sunday","Home",44,7,7,1,"dome","astroturf",72,0,3101.44467829,20.41948017105,2,21,4,22,-1
"Over","REG","Sunday","Home",40.5,7,10,0,"outdoors","grass",18,4,2988.75817241,39.08393773288,3,31,25,21,-32
"Under","REG","Sunday","Home",45,6,7,0,"outdoors","grass",68,17,2849.47533524023,-3.88259200747838,22,17,23,13,-5
"Over","REG","Sunday","Home",35,7,7,1,"outdoors","grass",31,10,3011.98413767,0.240505277850001,24,21,26,28,5
"Under","REG","Sunday","Home",41,7,6,1,"outdoors","dessograss",64,4,3203.86739339,39.5162158452,6,12,20,11,-15
"Under","REG","Sunday","Home",42,7,6,0,"dome","matrixturf",72,0,3150.05430221266,-139.988670313088,26,9,13,28,32
"Over","REG","Sunday","Home",55,7,7,1,"dome","astroturf",72,0,3128.74181296,26.262467156568,22,22,24,1,-23
"Under","REG","Thursday","Home",52.5,4,4,1,"outdoors","grass",63,6,3005.56636352,20.79681819151,9,9,7,1,-6
"Over","REG","Monday","Home",40,8,8,0,"open","grass",72,0,3053.29047106,34.1018561174,16,10,5,5,6
"Under","REG","Sunday","Home",48,7,7,0,"outdoors","fieldturf",70,7,3277.62837824,22.48840632518,14,10,9,17,12
"Under","REG","Monday","Home",43,8,8,0,"outdoors","fieldturf",74,8,3070.05825966,1.965191416326,14,3,4,25,32
"Under","REG","Sunday","Home",45.5,7,7,0,"closed","matrixturf",72,0,2918.33320152,0.626483551330001,14,5,31,29,7
"Over","REG","Monday","Home",46,8,8,1,"outdoors","grass",57,7,2934.32547893,48.265439468,24,1,14,21,30
"Under","REG","Sunday","Home",41,7,7,0,"dome","fieldturf",72,0,3222.21379023,31.93491179835,15,26,20,6,-25
"Over","REG","Sunday","Home",46,7,7,1,"dome","fieldturf",72,0,2965.33196789,67.03502828066,2,23,26,26,-21
"Over","REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",47,7,2925.14721503087,27.4934864856402,30,25,16,27,16
"Over","REG","Monday","Home",51,8,8,1,"open","grass",72,0,3182.19200494494,23.5103414354731,10,2,1,5,12
"Over","REG","Monday","Home",45,8,8,0,"outdoors","astroplay",73,11,3051.01743886,36.14290978246,27,6,4,1,18
"Under","REG","Sunday","Home",46,7,7,1,"outdoors","fieldturf",69,17,3161.4876275015,3.10386519285775,17,10,13,1,-5
"Over","REG","Sunday","Home",43,7,7,0,"outdoors","fieldturf",37,3,3193.84949342,13.94741883283,27,27,29,7,-22
"Over","REG","Saturday","Home",44.5,7,7,1,"outdoors","grass",41,4,3111.70628924432,3.55061853492622,19,29,26,3,-33
"Under","REG","Sunday","Home",42,7,7,0,"outdoors","astroplay",49,5,2968.79836734,-10.6952156264,23,10,5,8,16
"Over","REG","Sunday","Home",50,7,7,0,"dome","sportturf",72,0,2856.75198025,30.5859448539,2,8,19,24,-1
"Over","REG","Sunday","Home",45,7,7,0,"dome","astroturf",72,0,2873.11710751,7.50055318333,3,12,17,11,-15
"Under","REG","Thursday","Home",45,4,4,1,"outdoors","grass",39,19,3083.72077582,14.93613002977,22,7,6,18,27
"Under","REG","Sunday","Home",50,7,7,0,"open","fieldturf",72,0,3041.29254394,29.795105898995,5,13,18,24,-2
"Under","REG","Monday","Home",43,11,8,1,"dome","astroplay",72,0,3121.84610447,-65.04366088338,25,12,4,8,17
"Under","REG","Sunday","Home",41.5,10,7,0,"outdoors","grass",89,15,3006.69513921,13.95098179279,22,30,31,8,-31
"Under","REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",58,13,3021.49208412,0.332497365849999,27,15,21,7,-2
"Under","DIV","Saturday","Home",44,7,13,0,"outdoors","fieldturf",48,20,3308.86759491,-11.596355453058,6,1,8,2,-1
"Under","REG","Sunday","Home",43,7,7,1,"outdoors","astroturf",36,19,2942.40933090865,-17.5783687405596,9,6,32,20,-9
"Under","REG","Sunday","Home",53.5,7,7,1,"outdoors","grass",70,8,3014.09268887,19.39883309424,17,27,22,1,-31
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",54,20,3044.90311342,9.06331844606,7,13,8,32,18
"Over","REG","Sunday","Home",43,7,7,0,"outdoors","grass",66,12,3141.84346797,-12.20134856018,7,8,5,8,2
"Over","REG","Saturday","Home",48.5,6,5,1,"outdoors","grass",56,5,3151.51082265,8.07750390357,16,30,3,2,-15
"Over","REG","Sunday","Home",43.5,7,6,0,"outdoors","grass",85,8,3010.13515269,10.8550613552,30,12,25,26,19
"Over","REG","Sunday","Home",39,7,7,0,"outdoors","grass",77,9,3090.2822998,-8.3600534197,15,29,1,28,13
"Under","REG","Thursday","Home",38.5,4,4,0,"outdoors","sportturf",53,5,3234.73289081,16.31002223482,14,15,14,21,6
"Under","REG","Sunday","Home",44,7,7,0,"outdoors","grass",52,0,3089.43717083,15.1365343773,11,17,4,7,-3
"Over","REG","Sunday","Home",34,7,7,0,"outdoors","grass",29,11,3317.10449851,-13.00103877957,21,31,11,24,3
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",81,4,2983.66126563,7.91910615726,16,14,16,26,12
"Over","REG","Sunday","Home",43,7,7,1,"outdoors","grass",60,6,2896.88497131,7.73685357997,30,30,24,3,-21
"Over","REG","Sunday","Home",50,7,7,1,"dome","sportturf",72,0,3007.63682358,-0.28187490517,32,32,32,32,0
"Under","REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",58,13,2959.81276653,9.56694947598,8,12,2,3,-3
"Over","REG","Sunday","Home",43,6,7,0,"outdoors","grass",23,3,3362.57711591,-46.657741709,27,16,15,3,-1
"Over","REG","Sunday","Home",41.5,7,7,0,"outdoors","astroplay",62,10,2799.89982797,-0.6781334335,28,17,25,22,8
"Over","REG","Sunday","Home",37,7,7,1,"outdoors","sportturf",56,7,3088.83604889,-6.457345206125,31,24,8,24,23
"Under","REG","Sunday","Home",43.5,7,6,0,"dome","fieldturf",72,0,3073.10712253,15.77100166784,9,14,18,19,-4
"Under","REG","Sunday","Home",46.5,7,7,1,"closed","grass",72,0,2932.27988248,41.0780722814,30,23,27,3,-17
"Under","REG","Sunday","Home",33.5,7,14,0,"outdoors","grass",42,12,2900.17870984,-22.61666389174,18,26,4,25,13
"Under","REG","Sunday","Home",41,7,7,0,"outdoors","fieldturf",59,2,3037.10385442,-234.5448393689,23,15,27,3,-16
"Over","REG","Sunday","Home",35.5,7,7,1,"outdoors","grass",44,5,3017.9191481,6.67176745239,29,5,27,18,15
"Over","CON","Sunday","Home",35,8,7,1,"outdoors","dessograss",26,12,3334.95564604,-5.814018518652,3,3,1,4,3
"Under","REG","Sunday","Home",44,14,7,0,"outdoors","grass",77,8,3003.93103266,-40.6164027636,23,18,24,10,-9
"Over","REG","Sunday","Home",39,7,7,0,"outdoors","grass",32,4,2976.68890488,3.980430093312,25,25,9,26,17
"Over","REG","Sunday","Home",51,7,6,0,"dome","fieldturf",72,0,3142.8893239,16.85945871228,20,8,29,7,-10
"Over","SB","Sunday","Neutral",33,14,14,0,"outdoors","grass",65,8,3329.208986,17.437013989,1,2,1,2,0
"Over","REG","Sunday","Home",44,7,7,1,"outdoors","grass",85,16,3000.9655721,0.31990892178,32,32,32,32,0
"Under","REG","Sunday","Home",36,14,7,0,"outdoors","grass",78,10,3077.16111042,2.44748022965,24,8,25,17,8
"Under","REG","Sunday","Home",38,10,7,0,"outdoors","grass",84,20,2936.13986482,-9.586134526856,12,15,3,26,20
"Under","REG","Sunday","Home",54,7,7,1,"dome","sportturf",72,0,3005.42113776,4.4723344715,1,3,9,4,-7
"Over","REG","Sunday","Home",36,7,7,0,"outdoors","sportturf",55,6,3023.28692539,-76.31085186574,24,4,2,9,27
"Under","REG","Saturday","Home",36,6,6,0,"outdoors","grass",38,0,3159.00277865,-14.7982249252,5,3,11,23,14
"Under","REG","Sunday","Home",38,6,7,1,"outdoors","grass",15,15,3206.18893588,1.03425375301,12,27,30,22,-23
"Under","REG","Monday","Home",44,8,8,1,"outdoors","grass",76,8,3096.86426185,7.89468243335,3,4,15,23,7
"Under","REG","Monday","Home",38.5,8,8,0,"outdoors","grass",60,0,3015.42576307,14.3575630013904,26,19,18,10,-1
"Under","REG","Sunday","Home",44.5,7,7,1,"outdoors","fieldturf",33,6,2900.25355719339,-68.8600618985826,31,11,14,7,13
"Under","REG","Sunday","Home",46.5,7,10,0,"dome","sportturf",72,0,3114.33658205,15.216862318,3,25,27,12,-37
"Over","DIV","Sunday","Home",54,8,7,0,"outdoors","grass",35,6,3344.36133291937,38.7795534623066,2,2,4,3,-1
"Over","REG","Monday","Home",43,11,8,0,"outdoors","grass",56,10,3050.91956693,16.58782203335,24,20,21,7,-10
"Over","WC","Saturday","Home",52,6,6,0,"closed","grass",72,0,3020.71698636,15.37084469518,1,1,2,2,0
"Over","REG","Sunday","Home",42,7,14,0,"outdoors","grass",58,7,3024.61260058,43.0204417113,3,24,9,28,-2
"Over","REG","Sunday","Home",45.5,10,7,0,"outdoors","grass",64,11,3005.74999502,48.282500148,4,23,30,8,-41
"Under","REG","Sunday","Home",45,7,7,1,"outdoors","grass",83,4,3066.94691485692,-14.7025444186147,20,6,1,25,38
"Over","REG","Sunday","Home",37.5,7,6,0,"open","fieldturf",72,0,2894.10465646,-77.21403015599,23,12,7,24,28
"Over","REG","Sunday","Home",46.5,6,7,0,"outdoors","grass",36,9,3143.93639933,15.29851379503,25,23,31,1,-28
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",68,10,3038.92342298,14.227376443355,23,26,18,3,-18
"Over","REG","Sunday","Home",45.5,7,8,0,"outdoors","grass",56,8,3151.82467764,-22.2818371578,8,12,8,18,6
"Over","REG","Monday","Home",46,8,8,0,"outdoors","sportturf",40,27,3219.98561665,30.7399785513,25,10,28,1,-12
"Over","REG","Sunday","Home",36,7,7,0,"outdoors","grass",54,8,2908.98354133,-6.668636138,31,4,26,20,21
"Under","REG","Sunday","Home",44,7,7,0,"dome","fieldturf",72,0,2991.50029428,7.820597334738,12,9,25,18,-4
"Under","REG","Sunday","Home",47.5,7,7,1,"dome","astroturf",72,0,2846.68138565,17.33344901667,1,11,24,31,-3
"Under","REG","Thursday","Home",46,4,4,0,"outdoors","fieldturf",62,2,2975.55617123,13.96762903876,9,11,20,16,-6
"Under","REG","Sunday","Home",55,7,6,0,"dome","fieldturf",72,0,3034.44876332,40.1990826284,7,27,14,2,-32
"Under","REG","Sunday","Home",46.5,10,7,0,"outdoors","astroturf",60,8,3064.55238273,-3.7913235883,8,16,17,19,-6
"Under","REG","Sunday","Home",50,6,7,0,"closed","fieldturf",72,0,3177.87221581,10.99672983609,4,13,25,1,-33
"Under","REG","Sunday","Home",49,7,14,0,"outdoors","grass",57,10,2851.46607685,20.9363690817,25,26,3,6,2
"Over","REG","Thursday","Home",49.5,4,4,0,"closed","matrixturf",72,0,2917.61671319,-90.71674339633,21,10,16,15,10
"Over","REG","Sunday","Home",39,13,7,1,"outdoors","grass",33,7,2941.43442196595,-34.7524848355304,27,16,30,14,-5
"Under","REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",52,18,2837.82251933,-9.83356713795,22,12,7,14,17
"Under","REG","Sunday","Home",45,7,7,1,"outdoors","grass",37,4,3134.49032668,25.02451076014,7,4,16,16,3
"Over","REG","Sunday","Home",51.5,7,7,1,"closed","fieldturf",72,0,3148.85901079445,27.8090557474055,14,25,9,10,-10
"Under","REG","Sunday","Neutral",45.5,7,7,1,"outdoors","grass",54,10,2971.01921777,7.7810922983,10,12,26,8,-20
"Under","REG","Sunday","Home",37.5,7,7,0,"open","grass",72,0,2760.54021323,-32.9064308736,27,21,5,23,24
"Over","REG","Sunday","Home",41,7,10,1,"outdoors","fieldturf",67,24,2881.96175151,1.26559928003,23,9,5,17,26
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","astroplay",58,11,2985.54499699,-8.21539840232,21,18,23,17,-3
"Over","REG","Sunday","Home",53,7,7,0,"dome","fieldturf",72,0,2977.16436754,47.7915107947,20,8,23,1,-10
"Over","CON","Sunday","Home",49.5,7,8,0,"outdoors","fieldturf",41,10,3353.04666188,32.20968587195,2,1,2,4,3
"Under","REG","Sunday","Home",45,7,7,1,"closed","fieldturf",72,0,2845.47029581,45.6122334558,20,11,12,31,28
"Under","REG","Sunday","Home",36,7,7,1,"outdoors","grass",41,6,2971.24715609,29.05003166488,16,18,13,32,17
"Under","REG","Sunday","Home",49,7,7,0,"outdoors","fieldturf",50,8,3103.28553998245,48.4990041437171,5,14,7,1,-15
"Under","REG","Sunday","Neutral",55,7,14,0,"outdoors","grass",66,0,3176.95507928,24.6246059536,21,1,12,1,9
"Under","REG","Sunday","Home",46.5,14,7,1,"outdoors","grass",61,6,3066.06737484,20.089404345709,6,23,26,20,-23
"Over","REG","Sunday","Home",41,7,7,1,"dome","matrixturf",72,0,2906.77169146343,-101.415986723775,29,30,24,9,-16
"Over","REG","Sunday","Home",42,7,7,0,"outdoors","grass",62,7,2898.15517890878,-63.4325373641784,12,29,6,13,-10
"Under","REG","Sunday","Home",48,7,7,1,"outdoors","fieldturf",45,2,3171.95046608289,-0.757625089793224,6,6,1,9,8
"Under","REG","Sunday","Home",47,10,7,1,"outdoors","fieldturf",32,0,3197.35444729,33.79397277145,28,22,2,4,8
"Under","REG","Sunday","Home",52,7,6,1,"dome","sportturf",72,0,2959.80247983471,-0.780283301205224,22,32,28,3,-35
"Under","REG","Sunday","Home",41,7,7,0,"outdoors","grass",30,4,3181.52670568,7.69576302118,8,23,26,7,-34
"Under","REG","Sunday","Home",44,8,8,1,"outdoors","grass",53,11,2991.96681085,10.3159581003,5,25,16,15,-21
"Under","REG","Sunday","Home",34,7,7,1,"outdoors","grass",64,8,3131.89617311,10.99560677332,3,6,23,28,2
"Under","REG","Saturday","Home",49,6,6,1,"closed","grass",72,0,2985.86073550717,10.6427229262183,3,11,22,10,-20
"Under","REG","Sunday","Home",42.5,7,6,1,"dome","sportturf",72,0,3022.42277689,37.6608438401,25,12,3,15,25
"Over","REG","Sunday","Home",42,7,7,0,"outdoors","dessograss",36,15,2851.33571721,-35.5332737389,22,12,25,15,0
"Under","REG","Sunday","Home",42,7,7,1,"outdoors","astroturf",65,6,2813.16303787,1.01227150632,30,30,30,30,0
"Under","REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",79,10,2840.42771508083,0.0280648100023466,6,15,17,27,1
"Under","CON","Sunday","Home",52,7,8,0,"outdoors","fieldturf",51,15,3329.80979464,19.40637269974,4,2,4,1,-1
"Under","DIV","Sunday","Home",52.5,7,14,0,"outdoors","grass",24,0,3284.8001348,44.8905618115,3,6,7,4,-6
"Over","REG","Sunday","Home",35.5,7,7,1,"outdoors","sportturf",67,13,3007.31118508,-20.23341150231,23,8,21,29,23
"Under","REG","Sunday","Home",47.5,7,10,1,"closed","fieldturf",72,0,2863.52045200279,3.22457548283607,12,10,23,23,2
"Over","REG","Monday","Home",44.5,8,8,0,"outdoors","grass",60,7,3127.84393386,3.10321321207,21,14,23,18,2
"Over","REG","Sunday","Home",39.5,7,7,0,"outdoors","grass",89,9,3003.76501006,11.35421527178,20,27,29,1,-35
"Over","REG","Sunday","Home",45,7,7,0,"dome","fieldturf",72,0,2892.73975814,65.1699505987,26,27,10,14,3
